id,run/V,chi_nsubj|chi_obl:agent
run/mag_1928_300789_cleaned_part3.txt/47,['run/V'],['man/nsubj']
run/mag_1925_448148_cleaned_part114.txt/21,['run/V'],['people/amod']
run/mag_1925_253813_cleaned_part4.txt/25,['run/V'],['one/nsubj']
run/mag_1911_430487_cleaned_part81.txt/24,['run/V'],['stampede/nsubj']
run/mag_1911_430491_cleaned_part81.txt/101,['run/V'],['that/nsubj']
run/fic_1920_284_cleaned_part828.txt/45,['run/V'],['rosalind/nsubj']
run/mag_1929_490243_cleaned_part18.txt/26,['run/V'],['track/nsubj']
run/mag_1911_430487_cleaned_part54.txt/103,['run/V'],['that/nsubj']
run/news_1920_685375_cleaned_part4.txt/75,['run/V'],['train/nsubj']
run/fic_1922_5107_cleaned_part313.txt/86,['run/V'],['melissa/nsubj']
run/mag_1916_444556_cleaned_part88.txt/27,['run/V'],['who/nsubj']
run/fic_1921_13894_cleaned_part305.txt/46,['run/V'],['captain/nsubj']
run/mag_1927_430975_cleaned_part134.txt/25,['run/V'],['that/nsubj']
run/mag_1916_444556_cleaned_part90.txt/133,['run/V'],['who/nsubj']
run/fic_1911_1588_cleaned_part2189.txt/27,['run/V'],['genevieve/nsubj']
run/mag_1928_164044_cleaned_part3.txt/65,['run/V'],['child/nmod:poss']
run/mag_1928_163581_cleaned_part6.txt/19,['run/V'],['quarrel/nsubj']
run/fic_1922_4451_cleaned_part44.txt/36,['run/V'],['moran/nsubj']
run/mag_1927_430974_cleaned_part23.txt/56,['run/V'],['that/nsubj']
run/mag_1927_447285_cleaned_part64.txt/3,['run/V'],['junk/nsubj']
run/fic_1921_13894_cleaned_part312.txt/45,['run/V'],['sarah/nsubj']
run/mag_1917_434694_cleaned_part28.txt/50,['run/V'],['drop/amod']
run/mag_1925_254579_cleaned_part6.txt/16,['run/V'],['lowe/nsubj']
run/fic_1922_5107_cleaned_part326.txt/72,['run/V'],['trade/nsubj']
run/fic_1920_3348_cleaned_part161.txt/26,['run/V'],['who/nsubj']
run/mag_1928_300154_cleaned_part3.txt/3,['run/V'],['flame/nsubj']
run/fic_1920_216_cleaned_part2873.txt/10,['run/V'],['sister/nsubj']
run/mag_1923_486278_cleaned_part18.txt/14,['run/V'],"['pie/nsubj', 'england/nsubj', 'king/nsubj']"
run/mag_1927_447422_cleaned_part50.txt/60,['run/V'],['that/nsubj']
run/mag_1928_493299_cleaned_part16.txt/57,['run/V'],['which/nsubj']
run/mag_1915_430626_cleaned_part12.txt/95,['run/V'],['thing/nsubj']
run/fic_1921_2488_cleaned_part4089.txt/30,['run/V'],['io/nsubj']
run/mag_1919_466964_cleaned_part101.txt/65,['run/V'],['that/nsubj']
run/mag_1928_468363_cleaned_part91.txt/17,['run/V'],['who/nsubj']
run/mag_1915_430606_cleaned_part33.txt/25,['run/V'],['root/nmod:poss']
run/fic_1921_3435_cleaned_part956.txt/29,['run/V'],['who/nsubj']
run/mag_1924_456934_cleaned_part128.txt/45,['run/V'],['nothing/nsubj']
run/mag_1917_430754_cleaned_part43.txt/8,['run/V'],"['line/nmod:poss', 'south/nsubj']"
run/mag_1913_430537_cleaned_part3.txt/34,['run/V'],['another/nsubj']
run/fic_1921_1149_cleaned_part830.txt/82,['run/V'],['bram/nmod:poss']
run/mag_1927_163450_cleaned_part1.txt/10,['run/V'],"[""o'clock/nummod""]"
run/fic_1922_5627_cleaned_part1163.txt/47,['run/V'],['which/nsubj']
run/mag_1913_430547_cleaned_part8.txt/35,['run/V'],['that/nsubj']
run/fic_1924_16079_cleaned_part49.txt/8,['run/V'],['that/nsubj']
run/mag_1928_163636_cleaned_part3.txt/47,['run/V'],['guardian/nmod:poss']
run/mag_1911_436816_cleaned_part82.txt/30,['run/V'],['some/nsubj']
run/mag_1923_457373_cleaned_part65.txt/4,['run/V'],['ammunition/nsubj']
run/mag_1926_490130_cleaned_part5.txt/35,['run/V'],['that/nsubj']
run/fic_1921_3435_cleaned_part867.txt/9,['run/V'],['nora/nsubj']
run/fic_1921_3416_cleaned_part716.txt/19,['run/V'],['frank/nsubj']
run/mag_1920_493239_cleaned_part14.txt/9,['run/V'],['that/nsubj']
run/mag_1913_430537_cleaned_part25.txt/41,['run/V'],['which/nsubj']
run/mag_1928_164468_cleaned_part4.txt/32,['run/V'],['who/nsubj']
run/mag_1917_434758_cleaned_part11.txt/61,['run/V'],['irving/nsubj']
run/mag_1910_437306_cleaned_part3.txt/31,['run/V'],['who/nsubj']
run/mag_1910_465342_cleaned_part4.txt/18,['run/V'],['food/nsubj']
run/mag_1910_465342_cleaned_part4.txt/46,['run/V'],['stock/nmod:poss']
run/mag_1929_490226_cleaned_part5.txt/69,['run/V'],['who/nsubj']
run/mag_1920_467221_cleaned_part42.txt/15,['run/V'],['who/nsubj']
run/mag_1910_430463_cleaned_part17.txt/32,['run/V'],['which/nsubj']
run/mag_1918_430798_cleaned_part29.txt/6,['run/V'],['genius/amod']
run/mag_1910_430463_cleaned_part25.txt/70,['run/V'],['which/nsubj']
run/mag_1914_466085_cleaned_part8.txt/94,['run/V'],['captain/nsubj']
run/mag_1918_430798_cleaned_part28.txt/23,['run/V'],['stag/compound']
run/mag_1915_430614_cleaned_part9.txt/85,['run/V'],['who/nsubj']
run/mag_1916_444473_cleaned_part27.txt/8,['run/V'],['which/nsubj']
run/fic_1917_776_cleaned_part2542.txt/54,['run/V'],['miss/nsubj']
run/fic_1929_16244_cleaned_part1319.txt/33,['run/V'],['governor/nsubj']
run/mag_1916_430704_cleaned_part17.txt/37,['run/V'],['industry/nmod:poss']
run/mag_1922_432933_cleaned_part76.txt/54,['run/V'],['woman/nsubj']
run/mag_1922_432933_cleaned_part49.txt/22,['run/V'],['that/nsubj']
run/mag_1920_493236_cleaned_part4.txt/74,['run/V'],['who/nsubj']
run/fic_1921_3435_cleaned_part578.txt/43,['run/V'],['hippy/nsubj']
run/mag_1915_430634_cleaned_part97.txt/17,['run/V'],['that/nsubj']
run/fic_1921_1475_cleaned_part492.txt/11,['run/V'],['people/nsubj']
run/mag_1927_468174_cleaned_part44.txt/6,['run/V'],['who/nsubj']
run/fic_1922_5627_cleaned_part765.txt/36,['run/V'],['master/nmod:poss']
run/fic_1921_3086_cleaned_part700.txt/34,['run/V'],['business/nsubj']
run/fic_1924_16079_cleaned_part83.txt/59,['run/V'],['which/nsubj']
run/fic_1922_5107_cleaned_part1444.txt/68,['run/V'],['that/nsubj']
run/fic_1929_16244_cleaned_part1219.txt/29,['run/V'],['bibi/nsubj']
run/mag_1916_466517_cleaned_part77.txt/35,['run/V'],['what/nsubj']
run/mag_1925_490111_cleaned_part43.txt/76,['run/V'],['which/nsubj']
run/mag_1919_467064_cleaned_part4.txt/40,['run/V'],['laughter/nsubj']
run/mag_1927_430968_cleaned_part74.txt/33,['run/V'],['which/nsubj']
run/fic_1925_14212_cleaned_part451.txt/29,['run/V'],['hawk/nsubj']
run/fic_1929_16244_cleaned_part1129.txt/40,['run/V'],['negro/nsubj']
run/mag_1914_430576_cleaned_part21.txt/73,['run/V'],['that/nsubj']
run/fic_1922_5627_cleaned_part668.txt/26,['run/V'],['blood/nmod:poss']
run/fic_1922_5107_cleaned_part1266.txt/13,['run/V'],['speculation/nsubj']
run/mag_1913_465945_cleaned_part50.txt/81,['run/V'],['garvin/nsubj']
run/fic_1910_3116_cleaned_part891.txt/19,['run/V'],['any/nsubj']
run/mag_1924_220322_cleaned_part6.txt/47,['run/V'],['inefficiency/nsubj']
run/mag_1927_487279_cleaned_part43.txt/135,['run/V'],['bus/nsubj']
run/mag_1910_430461_cleaned_part65.txt/30,['run/V'],['mr.-/nsubj']
run/mag_1921_467351_cleaned_part26.txt/37,['run/V'],['work/compound']
run/mag_1916_430733_cleaned_part70.txt/56,['run/V'],['who/nsubj']
run/fic_1920_1219_cleaned_part821.txt/17,['run/V'],['old/nsubj']
run/mag_1921_467351_cleaned_part23.txt/73,['run/V'],['iong/nsubj']
run/mag_1925_447884_cleaned_part46.txt/24,['run/V'],['that/nsubj']
run/mag_1910_430461_cleaned_part13.txt/13,['run/V'],['who/nsubj']
run/mag_1925_299587_cleaned_part1.txt/33,['run/V'],['rumor/nsubj']
run/mag_1925_447884_cleaned_part37.txt/49,['run/V'],['minister/nmod:poss']
run/mag_1924_486373_cleaned_part28.txt/85,['run/V'],['mind/nsubj']
run/mag_1914_488344_cleaned_part10.txt/9,['run/V'],['blood/nmod:poss']
run/mag_1925_490083_cleaned_part4.txt/16,['run/V'],['mr.-/nsubj']
run/fic_1922_435_cleaned_part559.txt/51,['run/V'],['that/nsubj']
run/mag_1923_457457_cleaned_part53.txt/24,['run/V'],['child/nsubj']
run/fic_1921_3435_cleaned_part223.txt/93,['run/V'],['that/nsubj']
run/fic_1922_461_cleaned_part2300.txt/4,['run/V'],['clark/nsubj']
run/fic_1920_1423_cleaned_part1291.txt/11,['run/V'],['eunice/nsubj']
run/fic_1920_216_cleaned_part2031.txt/13,['run/V'],['that/nsubj']
run/mag_1928_301045_cleaned_part2.txt/53,['run/V'],['bartender/nsubj']
run/fic_1913_306_cleaned_part1634.txt/55,['run/V'],['glance/nmod:poss']
run/mag_1911_430490_cleaned_part39.txt/89,['run/V'],['cashier/nmod:poss']
run/mag_1928_299990_cleaned_part2.txt/11,['run/V'],['water/nsubj']
run/mag_1911_436789_cleaned_part109.txt/50,['run/V'],['those/nsubj']
run/mag_1928_430978_cleaned_part7.txt/126,['run/V'],['course/advmod']
run/mag_1928_254777_cleaned_part2.txt/65,['run/V'],['seraphin/nsubj']
run/mag_1910_437451_cleaned_part30.txt/44,['run/V'],['which/nsubj']
run/fic_1919_2361_cleaned_part1772.txt/105,['run/V'],['which/nsubj']
run/mag_1918_430800_cleaned_part58.txt/68,['run/V'],['that/nsubj']
run/mag_1918_430800_cleaned_part86.txt/61,['run/V'],['which/nsubj']
run/mag_1915_435228_cleaned_part110.txt/14,['run/V'],['selim/nsubj']
run/fic_1920_3482_cleaned_part1149.txt/14,['run/V'],['who/nsubj']
run/fic_1921_1149_cleaned_part918.txt/4,['run/V'],['philip/nsubj']
run/fic_1920_16235_cleaned_part142.txt/404,['run/V'],['sanderson/nsubj']
run/mag_1915_435228_cleaned_part112.txt/53,['run/V'],['ali/nsubj']
run/fic_1922_5627_cleaned_part228.txt/38,['run/V'],['jolly/nsubj']
run/mag_1916_430718_cleaned_part5.txt/37,['run/V'],['factory/nsubj']
run/mag_1910_430449_cleaned_part13.txt/21,['run/V'],['car/compound']
run/mag_1919_434130_cleaned_part26.txt/12,['run/V'],['carl/nsubj']
run/mag_1919_434130_cleaned_part26.txt/40,['run/V'],['brother/nmod:poss']
run/fic_1922_5627_cleaned_part235.txt/59,['run/V'],['that/nsubj']
run/fic_1922_5627_cleaned_part221.txt/24,['run/V'],['peter/nsubj']
run/fic_1929_16244_cleaned_part672.txt/26,['run/V'],['kali/nsubj']
run/fic_1922_3138_cleaned_part1161.txt/67,['run/V'],['who/nsubj']
run/fic_1924_16079_cleaned_part571.txt/13,['run/V'],['mary/nsubj']
run/fic_1929_16244_cleaned_part214.txt/20,['run/V'],['prince/compound']
run/mag_1915_435178_cleaned_part37.txt/74,['run/V'],['what/nsubj']
run/mag_1919_466970_cleaned_part45.txt/47,['run/V'],['manager/nmod:poss']
run/fic_1921_1149_cleaned_part931.txt/13,['run/V'],['third/advmod']
run/fic_1915_3311_cleaned_part1112.txt/69,['run/V'],['that/nsubj']
run/mag_1912_436470_cleaned_part12.txt/118,['run/V'],['that/nsubj']
run/fic_1910_3116_cleaned_part924.txt/6,['run/V'],['all/nsubj']
run/mag_1912_436536_cleaned_part112.txt/7,['run/V'],['life/nmod:poss']
run/mag_1912_436536_cleaned_part112.txt/23,['run/V'],['who/nsubj']
run/mag_1918_466848_cleaned_part22.txt/19,['run/V'],['set/nmod:poss']
run/fic_1929_16244_cleaned_part456.txt/19,['run/V'],['kelly/nsubj']
run/fic_1922_5627_cleaned_part28.txt/84,['run/V'],['which/nsubj']
run/mag_1915_430638_cleaned_part21.txt/31,['run/V'],['which/nsubj']
run/fic_1917_3499_cleaned_part1096.txt/35,['run/V'],['wagon/nsubj']
run/fic_1921_1149_cleaned_part939.txt/17,['run/V'],['celie/nsubj']
run/fic_1922_5627_cleaned_part30.txt/41,['run/V'],['that/nsubj']
run/mag_1915_466253_cleaned_part42.txt/25,['run/V'],['mark/nsubj']
run/mag_1916_444473_cleaned_part108.txt/16,['run/V'],['shiver/nsubj']
run/mag_1916_444555_cleaned_part67.txt/26,['run/V'],['fleet/nmod:poss']
run/fic_1929_16244_cleaned_part235.txt/28,['run/V'],['girl/nsubj']
run/fic_1929_16244_cleaned_part234.txt/4,['run/V'],['superior/compound']
run/mag_1910_437331_cleaned_part32.txt/47,['run/V'],['deer/nmod:poss']
run/fic_1920_1219_cleaned_part1017.txt/56,['run/V'],['that/nsubj']
run/mag_1916_430687_cleaned_part122.txt/128,['run/V'],['that/nsubj']
run/fic_1929_16244_cleaned_part236.txt/31,['run/V'],['superior/compound']
run/fic_1929_16244_cleaned_part237.txt/8,['run/V'],['nun/nsubj']
run/mag_1919_493216_cleaned_part56.txt/27,['run/V'],['bill/nmod:poss']
run/fic_1924_16079_cleaned_part259.txt/37,['run/V'],['martin/nsubj']
run/fic_1929_16244_cleaned_part238.txt/4,['run/V'],['superior/compound']
run/fic_1929_16244_cleaned_part238.txt/16,['run/V'],['some/nsubj']
run/fic_1920_3348_cleaned_part424.txt/31,['run/V'],['which/nsubj']
run/mag_1915_466237_cleaned_part38.txt/106,['run/V'],['that/nsubj']
run/mag_1919_433857_cleaned_part30.txt/24,['run/V'],['this/nsubj']
run/fic_1929_16244_cleaned_part240.txt/8,['run/V'],['girl/nsubj']
run/mag_1919_430814_cleaned_part4.txt/40,['run/V'],['which/nsubj']
run/fic_1929_16244_cleaned_part242.txt/52,['run/V'],['nun/nsubj']
run/fic_1929_16244_cleaned_part243.txt/28,['run/V'],['prince/nsubj']
run/fic_1922_5107_cleaned_part566.txt/19,['run/V'],['which/nsubj']
run/fic_1929_16244_cleaned_part245.txt/23,['run/V'],['pupil/nsubj']
run/mag_1914_487163_cleaned_part28.txt/9,['run/V'],['that/nsubj']
run/fic_1922_3138_cleaned_part861.txt/20,['run/V'],['thing/nsubj']
run/fic_1921_1149_cleaned_part1027.txt/41,['run/V'],['peter/nsubj']
run/fic_1922_5107_cleaned_part478.txt/43,['run/V'],['den/nsubj']
run/fic_1910_3116_cleaned_part1094.txt/52,['run/V'],['which/nsubj']
run/mag_1915_466237_cleaned_part42.txt/101,['run/V'],['which/nsubj']
run/fic_1929_16244_cleaned_part247.txt/3,['run/V'],['pedestrian/nsubj']
run/mag_1914_430604_cleaned_part38.txt/41,['run/V'],['that/nsubj']
run/fic_1929_16244_cleaned_part254.txt/28,['run/V'],['prince/nsubj']
run/mag_1913_486104_cleaned_part37.txt/51,['run/V'],['part/det']
run/fic_1921_1149_cleaned_part974.txt/41,['run/V'],['eye/nmod:poss']
run/fic_1921_1149_cleaned_part1005.txt/72,['run/V'],['philip/nsubj']
run/fic_1921_13894_cleaned_part505.txt/70,['run/V'],['sue/nsubj']
run/fic_1910_3116_cleaned_part1001.txt/11,['run/V'],['something/nsubj']
run/mag_1919_430814_cleaned_part29.txt/35,['run/V'],['which/nsubj']
run/mag_1916_430708_cleaned_part48.txt/34,['run/V'],['which/nsubj']
run/mag_1916_430688_cleaned_part4.txt/21,['run/V'],['who/nsubj']
run/mag_1916_430688_cleaned_part4.txt/53,['run/V'],['who/nsubj']
run/mag_1914_493034_cleaned_part16.txt/26,['run/V'],['all/nsubj']
run/fic_1915_1222_cleaned_part1617.txt/90,['run/V'],['who/nsubj']
run/fic_1917_5127_cleaned_part915.txt/28,['run/V'],['who/nsubj']
run/fic_1917_3499_cleaned_part853.txt/47,['run/V'],['which/nsubj']
run/mag_1916_430687_cleaned_part186.txt/143,['run/V'],['street/nmod:poss']
run/mag_1919_485065_cleaned_part14.txt/77,['run/V'],['who/nsubj']
run/mag_1916_430697_cleaned_part10.txt/15,['run/V'],['railroad/nsubj']
run/fic_1922_1726_cleaned_part72.txt/41,['run/V'],['luck/nmod:poss']
run/mag_1919_467048_cleaned_part29.txt/45,['run/V'],['agenda/compound']
run/mag_1916_430697_cleaned_part11.txt/6,['run/V'],['factory/nsubj']
run/fic_1917_3499_cleaned_part877.txt/8,['run/V'],['first/det']
run/fic_1922_4863_cleaned_part37.txt/44,['run/V'],['bobbie/nsubj']
run/fic_1922_4451_cleaned_part274.txt/38,['run/V'],['chivalry/nsubj']
run/mag_1918_432699_cleaned_part9.txt/17,['run/V'],['mind/nmod:poss']
run/mag_1910_437496_cleaned_part31.txt/47,['run/V'],['which/nsubj']
run/fic_1919_2361_cleaned_part1331.txt/57,['run/V'],['who/nsubj']
run/mag_1918_434237_cleaned_part9.txt/21,['run/V'],['that/nsubj']
run/fic_1922_4863_cleaned_part65.txt/36,['run/V'],['which/nsubj']
run/fic_1922_4863_cleaned_part81.txt/10,['run/V'],['which/nsubj']
run/fic_1924_16079_cleaned_part279.txt/71,['run/V'],['that/nsubj']
run/mag_1919_467048_cleaned_part85.txt/54,['run/V'],['which/nsubj']
run/fic_1920_3482_cleaned_part791.txt/39,['run/V'],['scandal/nsubj']
run/mag_1916_486252_cleaned_part17.txt/56,['run/V'],['ambitious/advmod']
run/mag_1918_434461_cleaned_part21.txt/105,['run/V'],['hatred/nsubj']
run/fic_1924_16079_cleaned_part288.txt/18,['run/V'],['john/nsubj']
run/mag_1910_486699_cleaned_part13.txt/83,['run/V'],['that/nsubj']
run/fic_1922_2197_cleaned_part1428.txt/3,['run/V'],['half/nsubj']
run/mag_1916_430731_cleaned_part22.txt/26,['run/V'],['that/nsubj']
run/mag_1919_467052_cleaned_part76.txt/74,['run/V'],['that/nsubj']
run/mag_1913_430562_cleaned_part98.txt/169,['run/V'],['stock/nmod:poss']
run/fic_1910_3116_cleaned_part1141.txt/64,['run/V'],['game/nsubj']
run/mag_1913_465871_cleaned_part13.txt/87,['run/V'],['millions/nsubj']
run/mag_1919_433943_cleaned_part44.txt/24,['run/V'],['which/nsubj']
run/fic_1910_3116_cleaned_part1140.txt/4,['run/V'],['other/det']
run/fic_1929_16244_cleaned_part454.txt/13,['run/V'],['kelly/nsubj']
run/fic_1929_16244_cleaned_part455.txt/3,['run/V'],['kelly/nsubj']
run/mag_1911_430481_cleaned_part57.txt/28,['run/V'],['which/nsubj']
run/fic_1929_16244_cleaned_part457.txt/17,['run/V'],['kelly/nsubj']
run/fic_1922_1726_cleaned_part210.txt/29,['run/V'],['that/nsubj']
run/fic_1929_16244_cleaned_part468.txt/15,['run/V'],['kelly/nsubj']
run/fic_1924_16079_cleaned_part398.txt/3,['run/V'],['mary/nsubj']
run/fic_1922_435_cleaned_part147.txt/17,['run/V'],['which/nsubj']
run/fic_1920_1219_cleaned_part1103.txt/29,['run/V'],['that/nsubj']
run/fic_1924_16079_cleaned_part402.txt/3,['run/V'],['mary/nsubj']
run/mag_1919_433947_cleaned_part73.txt/56,['run/V'],['which/nsubj']
run/mag_1916_430699_cleaned_part49.txt/31,['run/V'],['austria/nsubj']
run/mag_1919_467024_cleaned_part9.txt/57,['run/V'],['who/nsubj']
run/fic_1920_3348_cleaned_part577.txt/27,['run/V'],['blood/nmod:poss']
run/fic_1929_14181_cleaned_part68.txt/44,['run/V'],['sherman/nsubj']
run/fic_1924_16079_cleaned_part426.txt/64,['run/V'],"['john/nsubj', 'shoot/amod']"
run/fic_1924_16079_cleaned_part437.txt/3,['run/V'],['john/nsubj']
run/mag_1918_466848_cleaned_part46.txt/82,['run/V'],['everything/nsubj']
run/mag_1910_487042_cleaned_part9.txt/26,['run/V'],['that/nsubj']
run/fic_1920_1219_cleaned_part1178.txt/35,['run/V'],['indian/nmod:poss']
run/mag_1917_434768_cleaned_part49.txt/29,['run/V'],['that/nsubj']
run/mag_1917_434768_cleaned_part49.txt/33,['run/V'],['all/nsubj']
run/fic_1924_16079_cleaned_part444.txt/21,['run/V'],['mrs.-/nsubj']
run/mag_1919_467024_cleaned_part37.txt/22,['run/V'],['that/nsubj']
run/fic_1929_16244_cleaned_part564.txt/5,['run/V'],['bartender/nsubj']
run/mag_1916_448348_cleaned_part82.txt/37,['run/V'],['tear/nsubj']
run/mag_1919_467024_cleaned_part40.txt/63,['run/V'],['that/nsubj']
run/fic_1922_5105_cleaned_part188.txt/39,['run/V'],['fund/nmod:poss']
run/mag_1915_430638_cleaned_part19.txt/36,['run/V'],['which/nsubj']
run/mag_1915_430638_cleaned_part19.txt/117,['run/V'],['which/nsubj']
run/fic_1922_5107_cleaned_part810.txt/4,['run/V'],['marr/nsubj']
run/mag_1912_436536_cleaned_part103.txt/29,['run/V'],['beauty/nsubj']
run/fic_1917_3499_cleaned_part1142.txt/28,['run/V'],['john/nsubj']
run/fic_1922_3138_cleaned_part1110.txt/18,['run/V'],['hiram/nsubj']
run/mag_1913_436217_cleaned_part109.txt/111,['run/V'],['son/nmod:poss']
run/fic_1922_435_cleaned_part283.txt/17,['run/V'],['time/nsubj']
run/mag_1917_487198_cleaned_part32.txt/87,['run/V'],['who/nsubj']
run/fic_1922_4451_cleaned_part550.txt/40,['run/V'],['sense/nmod:poss']
run/fic_1929_16244_cleaned_part634.txt/45,['run/V'],['tear/nsubj']
run/mag_1915_488339_cleaned_part30.txt/15,['run/V'],['which/nsubj']
run/mag_1915_488339_cleaned_part12.txt/54,['run/V'],['which/nsubj']
run/mag_1912_465771_cleaned_part17.txt/11,['run/V'],['that/nsubj']
run/fic_1920_284_cleaned_part1398.txt/13,['run/V'],['hill/nsubj']
run/mag_1915_488339_cleaned_part36.txt/122,['run/V'],['c.-a/nsubj']
run/fic_1922_461_cleaned_part2086.txt/15,['run/V'],['who/nsubj']
run/fic_1920_1302_cleaned_part76.txt/161,['run/V'],['house/nmod:poss']
run/fic_1920_16235_cleaned_part56.txt/71,['run/V'],['anna/nsubj']
run/mag_1915_435228_cleaned_part78.txt/25,['run/V'],['ali/nsubj']
run/fic_1924_16079_cleaned_part594.txt/53,['run/V'],['which/nsubj']
run/fic_1922_5105_cleaned_part320.txt/16,['run/V'],['luck/nmod:poss']
run/mag_1916_430683_cleaned_part70.txt/28,['run/V'],['son/nmod:poss']
run/fic_1922_5627_cleaned_part258.txt/12,['run/V'],['that/nsubj']
run/fic_1922_1726_cleaned_part448.txt/10,['run/V'],['money/nsubj']
run/mag_1910_465487_cleaned_part5.txt/13,['run/V'],['talk/nmod:poss']
run/fic_1920_216_cleaned_part1882.txt/179,['run/V'],['raymie/nsubj']
run/fic_1915_3311_cleaned_part1237.txt/50,['run/V'],"['jonathan/nsubj', 'axe/nsubj']"
run/fic_1924_16079_cleaned_part640.txt/25,['run/V'],['mary/nsubj']
run/fic_1924_16079_cleaned_part641.txt/23,['run/V'],['heath/nsubj']
run/fic_1922_1726_cleaned_part473.txt/75,['run/V'],['allegheny/nsubj']
run/fic_1920_1302_cleaned_part166.txt/53,['run/V'],['girl/dep']
run/mag_1913_436432_cleaned_part124.txt/107,['run/V'],['that/nsubj']
run/mag_1913_465926_cleaned_part12.txt/53,['run/V'],['insurance/nmod:poss']
run/mag_1915_435228_cleaned_part145.txt/33,['run/V'],['ahmed/nsubj']
run/fic_1924_16079_cleaned_part662.txt/24,['run/V'],['john/nsubj']
run/mag_1919_430813_cleaned_part60.txt/25,['run/V'],['who/nsubj']
run/mag_1928_253991_cleaned_part3.txt/22,['run/V'],['man/nsubj']
run/fic_1922_5105_cleaned_part416.txt/26,['run/V'],['business/nsubj']
run/fic_1922_5107_cleaned_part1022.txt/63,['run/V'],['who/nsubj']
run/fic_1922_435_cleaned_part483.txt/53,['run/V'],['that/nsubj']
run/fic_1922_4451_cleaned_part745.txt/36,['run/V'],['wade/nsubj']
run/fic_1920_3348_cleaned_part877.txt/44,['run/V'],"['chapter/nsubj', 'jacqueline/nsubj']"
run/mag_1911_430490_cleaned_part2.txt/84,['run/V'],['which/nsubj']
run/mag_1919_434026_cleaned_part45.txt/29,['run/V'],['urchin/nsubj']
run/mag_1913_430544_cleaned_part13.txt/51,['run/V'],['which/nsubj']
run/fic_1929_16244_cleaned_part831.txt/3,['run/V'],['kelly/nsubj']
run/mag_1918_430800_cleaned_part74.txt/96,['run/V'],['which/nsubj']
run/mag_1928_164024_cleaned_part5.txt/38,['run/V'],['madame/nmod:poss']
run/fic_1920_1219_cleaned_part1464.txt/47,['run/V'],['who/nsubj']
run/mag_1928_164024_cleaned_part7.txt/30,['run/V'],['who/nsubj']
run/mag_1923_457457_cleaned_part4.txt/44,['run/V'],['this/nsubj']
run/fic_1922_435_cleaned_part530.txt/33,['run/V'],['tongue/nmod:poss']
run/fic_1921_3435_cleaned_part197.txt/3,['run/V'],['hippy/nsubj']
run/fic_1919_2361_cleaned_part1850.txt/102,['run/V'],['which/nsubj']
run/fic_1922_5627_cleaned_part433.txt/60,['run/V'],['nada/nsubj']
run/fic_1929_16244_cleaned_part886.txt/3,['run/V'],['girl/nsubj']
run/mag_1926_487272_cleaned_part15.txt/24,['run/V'],['ditch/amod']
